;Onset;Duration;Pitch;Octave;MIDI;Measure;Voice;PartID;PartName;MeasureOnset;TimeSignature;TimeSignatureAdjusted;Upbeat;UpbeatMeasure;ChordTag;TieType;GraceTag
0;0.0;1.0;E-1;4;63.0;1;0;1;Violino I;0.0;4/4;16/16;none;none;none;none;none
1;1.0;1.0;B0;3;59.0;1;0;1;Violino I;0.0;4/4;16/16;none;none;none;none;none
2;2.0;1.0;C;4;60.0;1;0;1;Violino I;0.0;4/4;16/16;none;none;none;none;none
3;3.0;1.0;rest;rest;;1;0;1;Violino I;0.0;4/4;16/16;none;none;none;none;none
4;4.0;1.0;E-1;4;63.0;2;0;1;Violino I;4.0;4/4;16/16;none;none;none;none;none
5;5.0;1.0;A0;3;57.0;2;0;1;Violino I;4.0;4/4;16/16;none;none;none;none;none
6;6.0;1.0;B-1;3;58.0;2;0;1;Violino I;4.0;4/4;16/16;none;none;none;none;none
7;7.0;1.0;rest;rest;;2;0;1;Violino I;4.0;4/4;16/16;none;none;none;none;none
8;8.0;1.0;C;5;72.0;3;0;1;Violino I;8.0;4/4;16/16;none;none;none;none;none
9;9.0;1.0;F;4;65.0;3;0;1;Violino I;8.0;4/4;16/16;none;none;none;none;none
10;10.0;1.0;A-1;4;68.0;3;0;1;Violino I;8.0;4/4;16/16;none;none;none;none;none
11;11.0;1.0;D;4;62.0;3;0;1;Violino I;8.0;4/4;16/16;none;none;none;none;none
12;12.0;0.5;E-1;4;63.0;4;0;1;Violino I;12.0;4/4;16/16;none;none;none;none;none
13;12.5;1.0;B-1;4;70.0;4;0;1;Violino I;12.0;4/4;16/16;none;none;none;none;none
14;13.5;0.5;A-1;4;68.0;4;0;1;Violino I;12.0;4/4;16/16;none;none;none;none;none
15;14.0;0.5;A-1;4;68.0;4;0;1;Violino I;12.0;4/4;16/16;none;none;none;none;none
16;14.5;0.5;G;4;67.0;4;0;1;Violino I;12.0;4/4;16/16;none;none;none;none;none
17;15.0;1.0;F;4;65.0;4;0;1;Violino I;12.0;4/4;16/16;none;none;none;none;none
18;16.0;1.0;E-1;4;63.0;5;0;1;Violino I;16.0;4/4;16/16;none;none;none;none;none
19;17.0;1.0;B0;3;59.0;5;0;1;Violino I;16.0;4/4;16/16;none;none;none;none;none
20;18.0;1.0;C;4;60.0;5;0;1;Violino I;16.0;4/4;16/16;none;none;none;none;none
21;19.0;1.0;rest;rest;;5;0;1;Violino I;16.0;4/4;16/16;none;none;none;none;none
22;20.0;1.0;E-1;4;63.0;6;0;1;Violino I;20.0;4/4;16/16;none;none;none;none;none
23;21.0;1.0;B-1;3;58.0;6;0;1;Violino I;20.0;4/4;16/16;none;none;none;none;none
24;22.0;1.0;A0;3;57.0;6;0;1;Violino I;20.0;4/4;16/16;none;none;none;none;none
25;23.0;1.0;rest;rest;;6;0;1;Violino I;20.0;4/4;16/16;none;none;none;none;none
26;24.0;1.0;G;5;79.0;7;0;1;Violino I;24.0;4/4;16/16;none;none;none;none;none
27;25.0;1.0;C;5;72.0;7;0;1;Violino I;24.0;4/4;16/16;none;none;none;none;none
28;26.0;1.0;E-1;5;75.0;7;0;1;Violino I;24.0;4/4;16/16;none;none;none;none;none
29;27.0;1.0;A0;4;69.0;7;0;1;Violino I;24.0;4/4;16/16;none;none;none;none;none
30;28.0;0.5;B-1;4;70.0;8;0;1;Violino I;28.0;4/4;16/16;none;none;none;none;none
31;28.5;0.5;E-1;5;75.0;8;0;1;Violino I;28.0;4/4;16/16;none;none;none;none;none
32;29.0;0.5;D;5;74.0;8;0;1;Violino I;28.0;4/4;16/16;none;none;none;none;none
33;29.5;0.5;C;5;72.0;8;0;1;Violino I;28.0;4/4;16/16;none;none;none;none;none
34;30.0;1.0;B-1;4;70.0;8;0;1;Violino I;28.0;4/4;16/16;none;none;none;none;none
35;31.0;0.5;rest;rest;;8;0;1;Violino I;28.0;4/4;16/16;none;none;none;none;none
36;31.5;0.5;D;5;74.0;8;0;1;Violino I;28.0;4/4;16/16;none;none;none;none;none
37;32.0;0.375;E-1;5;75.0;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
38;32.375;0.125;C;5;72.0;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
39;32.5;0.5;A0;4;69.0;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
40;33.0;0.5;rest;rest;;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
41;33.5;0.5;F;5;77.0;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
42;34.0;0.5;E-1;5;75.0;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
43;34.5;0.5;D;5;74.0;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
44;35.0;0.5;rest;rest;;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
45;35.5;0.5;D;5;74.0;9;0;1;Violino I;32.0;4/4;16/16;none;none;none;none;none
46;36.0;0.375;E-1;5;75.0;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
47;36.375;0.125;C;5;72.0;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
48;36.5;0.5;A0;4;69.0;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
49;37.0;0.5;rest;rest;;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
50;37.5;0.5;F;5;77.0;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
51;38.0;0.5;E-1;5;75.0;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
52;38.5;0.5;D;5;74.0;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
53;39.0;0.5;rest;rest;;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
54;39.5;0.5;B-1;4;70.0;10;0;1;Violino I;36.0;4/4;16/16;none;none;none;none;none
55;40.0;1.5;B-1;4;70.0;11;0;1;Violino I;40.0;4/4;16/16;none;none;none;none;none
56;41.5;0.5;B-1;4;70.0;11;0;1;Violino I;40.0;4/4;16/16;none;none;none;none;none
57;42.0;0.25;B-1;4;70.0;11;0;1;Violino I;40.0;4/4;16/16;none;none;none;none;none
58;42.25;0.25;E-1;5;75.0;11;0;1;Violino I;40.0;4/4;16/16;none;none;none;none;none
59;42.5;0.5;B-1;4;70.0;11;0;1;Violino I;40.0;4/4;16/16;none;none;none;none;none
60;43.0;0.5;rest;rest;;11;0;1;Violino I;40.0;4/4;16/16;none;none;none;none;none
61;43.5;1.0;G;5;79.0;11;0;1;Violino I;40.0;4/4;16/16;none;none;none;start;none
62;44.5;1.0;A-1;5;80.0;12;0;1;Violino I;44.0;4/4;16/16;none;none;none;none;none
63;45.5;0.5;D;5;74.0;12;0;1;Violino I;44.0;4/4;16/16;none;none;none;none;none
64;46.0;0.5;E-1;5;75.0;12;0;1;Violino I;44.0;4/4;16/16;none;none;none;none;none
65;46.5;0.5;B-1;4;70.0;12;0;1;Violino I;44.0;4/4;16/16;none;none;none;none;none
66;47.0;0.5;rest;rest;;12;0;1;Violino I;44.0;4/4;16/16;none;none;none;none;none
67;47.5;0.5;B-1;4;70.0;12;0;1;Violino I;44.0;4/4;16/16;none;none;none;none;none
68;48.0;1.0;E-1;5;75.0;13;0;1;Violino I;48.0;4/4;16/16;none;none;none;none;none
69;49.0;0.5;rest;rest;;13;0;1;Violino I;48.0;4/4;16/16;none;none;none;none;none
70;49.5;0.5;E-1;4;63.0;13;0;1;Violino I;48.0;4/4;16/16;none;none;none;none;none
71;50.0;1.0;D;4;62.0;13;0;1;Violino I;48.0;4/4;16/16;none;none;none;none;none
72;51.0;0.5;rest;rest;;13;0;1;Violino I;48.0;4/4;16/16;none;none;none;none;none
73;51.5;0.5;B-1;4;70.0;13;0;1;Violino I;48.0;4/4;16/16;none;none;none;none;none
74;52.0;1.0;E-1;5;75.0;14;0;1;Violino I;52.0;4/4;16/16;none;none;none;none;none
75;53.0;0.5;rest;rest;;14;0;1;Violino I;52.0;4/4;16/16;none;none;none;none;none
76;53.5;0.5;E-1;4;63.0;14;0;1;Violino I;52.0;4/4;16/16;none;none;none;none;none
77;54.0;1.0;D;4;62.0;14;0;1;Violino I;52.0;4/4;16/16;none;none;none;none;none
78;55.0;1.0;rest;rest;;14;0;1;Violino I;52.0;4/4;16/16;none;none;none;none;none
79;56.0;3.0;E-1;4;63.0;15;0;1;Violino I;56.0;3/4;12/16;none;none;none;none;none
80;59.0;6.0;A-1;4;68.0;16;0;1;Violino I;59.0;3/4;12/16;none;none;none;start;none
81;65.0;6.0;G;4;67.0;18;0;1;Violino I;65.0;3/4;12/16;none;none;none;start;none
82;71.0;3.0;F;4;65.0;20;0;1;Violino I;71.0;3/4;12/16;none;none;none;none;none
83;74.0;3.0;D;4;62.0;21;0;1;Violino I;74.0;3/4;12/16;none;none;none;none;none
84;77.0;3.0;E-1;4;63.0;22;0;1;Violino I;77.0;3/4;12/16;none;none;none;none;none
85;80.0;2.0;C;6;84.0;23;0;1;Violino I;80.0;3/4;12/16;none;none;none;none;none
86;82.0;0.25;B-1;5;82.0;23;0;1;Violino I;80.0;3/4;12/16;none;none;none;none;none
87;82.25;0.25;A-1;5;80.0;23;0;1;Violino I;80.0;3/4;12/16;none;none;none;none;none
88;82.5;0.25;G;5;79.0;23;0;1;Violino I;80.0;3/4;12/16;none;none;none;none;none
89;82.75;0.25;F;5;77.0;23;0;1;Violino I;80.0;3/4;12/16;none;none;none;none;none
90;83.0;1.0;E-1;5;75.0;24;0;1;Violino I;83.0;3/4;12/16;none;none;none;none;none
91;84.0;1.0;D;5;74.0;24;0;1;Violino I;83.0;3/4;12/16;none;none;none;none;none
92;85.0;1.0;E-1;5;75.0;24;0;1;Violino I;83.0;3/4;12/16;none;none;none;none;none
93;86.0;0.5;B-1;4;70.0;25;0;1;Violino I;86.0;3/4;12/16;none;none;none;none;none
94;86.5;0.5;A-1;4;68.0;25;0;1;Violino I;86.0;3/4;12/16;none;none;none;none;none
95;87.0;0.5;rest;rest;;25;0;1;Violino I;86.0;3/4;12/16;none;none;none;none;none
96;87.5;0.5;F;4;65.0;25;0;1;Violino I;86.0;3/4;12/16;none;none;none;none;none
97;88.0;0.5;G;4;67.0;25;0;1;Violino I;86.0;3/4;12/16;none;none;none;none;none
98;88.5;0.5;E-1;4;63.0;25;0;1;Violino I;86.0;3/4;12/16;none;none;none;none;none
99;89.0;0.5;B-1;4;70.0;26;0;1;Violino I;89.0;3/4;12/16;none;none;none;none;none
100;89.5;0.5;A-1;4;68.0;26;0;1;Violino I;89.0;3/4;12/16;none;none;none;none;none
101;90.0;0.5;rest;rest;;26;0;1;Violino I;89.0;3/4;12/16;none;none;none;none;none
102;90.5;0.5;F;4;65.0;26;0;1;Violino I;89.0;3/4;12/16;none;none;none;none;none
103;91.0;0.5;G;4;67.0;26;0;1;Violino I;89.0;3/4;12/16;none;none;none;none;none
104;91.5;0.5;E-1;4;63.0;26;0;1;Violino I;89.0;3/4;12/16;none;none;none;none;none
105;92.0;0.75;D;4;62.0;27;0;1;Violino I;92.0;3/4;12/16;none;none;none;none;none
106;92.75;0.25;E-1;4;63.0;27;0;1;Violino I;92.0;3/4;12/16;none;none;none;none;none
107;93.0;1.5;E-1;4;63.0;27;0;1;Violino I;92.0;3/4;12/16;none;none;none;none;none
108;94.5;0.25;D;4;62.0;27;0;1;Violino I;92.0;3/4;12/16;none;none;none;none;none
109;94.75;0.25;E-1;4;63.0;27;0;1;Violino I;92.0;3/4;12/16;none;none;none;none;none
110;95.0;0.5;F;4;65.0;28;0;1;Violino I;95.0;3/4;12/16;none;none;none;none;none
111;95.5;0.5;D;4;62.0;28;0;1;Violino I;95.0;3/4;12/16;none;none;none;none;none
112;96.0;1.0;B-1;3;58.0;28;0;1;Violino I;95.0;3/4;12/16;none;none;none;none;none
113;97.0;1.0;rest;rest;;28;0;1;Violino I;95.0;3/4;12/16;none;none;none;none;none
114;98.0;3.0;rest;rest;;29;0;1;Violino I;98.0;3/4;12/16;none;none;none;none;none
115;101.0;1.0;rest;rest;;30;0;1;Violino I;101.0;3/4;12/16;none;none;none;none;none
116;102.0;1.0;C;5;72.0;30;0;1;Violino I;101.0;3/4;12/16;none;none;none;none;none
117;103.0;1.0;B-1;4;70.0;30;0;1;Violino I;101.0;3/4;12/16;none;none;none;none;none
118;104.0;1.0;A0;4;69.0;31;0;1;Violino I;104.0;3/4;12/16;none;none;none;none;none
119;105.0;1.0;B-1;4;70.0;31;0;1;Violino I;104.0;3/4;12/16;none;none;none;none;none
120;106.0;1.0;D;5;74.0;31;0;1;Violino I;104.0;3/4;12/16;none;none;none;none;none
121;107.0;1.0;rest;rest;;32;0;1;Violino I;107.0;3/4;12/16;none;none;none;none;none
122;108.0;1.0;C;5;72.0;32;0;1;Violino I;107.0;3/4;12/16;none;none;none;none;none
123;109.0;1.0;A0;4;69.0;32;0;1;Violino I;107.0;3/4;12/16;none;none;none;none;none
124;110.0;4.0;B-1;4;70.0;33;0;1;Violino I;110.0;3/4;12/16;none;none;none;start;none
125;114.0;0.5;A0;4;69.0;34;0;1;Violino I;113.0;3/4;12/16;none;none;none;none;none
126;114.5;0.5;G;4;67.0;34;0;1;Violino I;113.0;3/4;12/16;none;none;none;none;none
127;115.0;0.5;F;4;65.0;34;0;1;Violino I;113.0;3/4;12/16;none;none;none;none;none
128;115.5;0.5;E-1;4;63.0;34;0;1;Violino I;113.0;3/4;12/16;none;none;none;none;none
129;116.0;2.0;D;4;62.0;35;0;1;Violino I;116.0;3/4;12/16;none;none;none;none;none
130;118.0;1.0;C;4;60.0;35;0;1;Violino I;116.0;3/4;12/16;none;none;none;none;none
131;119.0;0.5;F;5;77.0;36;0;1;Violino I;119.0;3/4;12/16;none;none;none;none;none
132;119.5;0.5;E-1;5;75.0;36;0;1;Violino I;119.0;3/4;12/16;none;none;none;none;none
133;120.0;2.0;E-1;5;75.0;36;0;1;Violino I;119.0;3/4;12/16;none;none;none;none;none
134;122.0;0.5;D;5;74.0;37;0;1;Violino I;122.0;3/4;12/16;none;none;none;none;none
135;122.5;0.5;B-1;5;82.0;37;0;1;Violino I;122.0;3/4;12/16;none;none;none;none;none
136;123.0;0.5;A0;5;81.0;37;0;1;Violino I;122.0;3/4;12/16;none;none;none;none;none
137;123.5;0.5;B-1;5;82.0;37;0;1;Violino I;122.0;3/4;12/16;none;none;none;none;none
138;124.0;0.5;A0;5;81.0;37;0;1;Violino I;122.0;3/4;12/16;none;none;none;none;none
139;124.5;0.5;B-1;5;82.0;37;0;1;Violino I;122.0;3/4;12/16;none;none;none;none;none
140;125.0;0.5;F;5;77.0;38;0;1;Violino I;125.0;3/4;12/16;none;none;none;none;none
141;125.5;0.5;E-1;5;75.0;38;0;1;Violino I;125.0;3/4;12/16;none;none;none;none;none
142;126.0;2.0;E-1;5;75.0;38;0;1;Violino I;125.0;3/4;12/16;none;none;none;none;none
143;128.0;0.5;D;5;74.0;39;0;1;Violino I;128.0;3/4;12/16;none;none;none;none;none
144;128.5;0.5;B-1;5;82.0;39;0;1;Violino I;128.0;3/4;12/16;none;none;none;none;none
145;129.0;0.5;A0;5;81.0;39;0;1;Violino I;128.0;3/4;12/16;none;none;none;none;none
146;129.5;0.5;B-1;5;82.0;39;0;1;Violino I;128.0;3/4;12/16;none;none;none;none;none
147;130.0;0.5;A0;5;81.0;39;0;1;Violino I;128.0;3/4;12/16;none;none;none;none;none
148;130.5;0.5;B-1;5;82.0;39;0;1;Violino I;128.0;3/4;12/16;none;none;none;none;none
149;131.0;1.5;C;5;72.0;40;0;1;Violino I;131.0;3/4;12/16;none;none;none;none;none
150;132.5;0.5;D;5;74.0;40;0;1;Violino I;131.0;3/4;12/16;none;none;none;none;none
151;133.0;1.0;E-1;5;75.0;40;0;1;Violino I;131.0;3/4;12/16;none;none;none;none;none
152;134.0;1.0;B-1;4;70.0;41;0;1;Violino I;134.0;3/4;12/16;none;none;none;none;none
153;135.0;1.0;A0;4;69.0;41;0;1;Violino I;134.0;3/4;12/16;none;none;none;none;none
154;136.0;1.0;B-1;4;70.0;41;0;1;Violino I;134.0;3/4;12/16;none;none;none;none;none
155;137.0;1.0;E-1;5;75.0;42;0;1;Violino I;137.0;3/4;12/16;none;none;none;none;none
156;138.0;1.0;D;5;74.0;42;0;1;Violino I;137.0;3/4;12/16;none;none;none;none;none
157;139.0;1.0;C;5;72.0;42;0;1;Violino I;137.0;3/4;12/16;none;none;none;none;none
158;140.0;2.0;C;5;72.0;43;0;1;Violino I;140.0;3/4;12/16;none;none;none;none;none
159;142.0;1.0;D;5;74.0;43;0;1;Violino I;140.0;3/4;12/16;none;none;none;none;none
160;143.0;0.5;F;5;77.0;44;0;1;Violino I;143.0;3/4;12/16;none;none;none;none;none
161;143.5;0.5;E-1;5;75.0;44;0;1;Violino I;143.0;3/4;12/16;none;none;none;none;none
162;144.0;2.0;E-1;5;75.0;44;0;1;Violino I;143.0;3/4;12/16;none;none;none;none;none
163;146.0;0.5;D;5;74.0;45;0;1;Violino I;146.0;3/4;12/16;none;none;none;none;none
164;146.5;0.5;B-1;5;82.0;45;0;1;Violino I;146.0;3/4;12/16;none;none;none;none;none
165;147.0;0.5;A0;5;81.0;45;0;1;Violino I;146.0;3/4;12/16;none;none;none;none;none
166;147.5;0.5;B-1;5;82.0;45;0;1;Violino I;146.0;3/4;12/16;none;none;none;none;none
167;148.0;0.5;A0;5;81.0;45;0;1;Violino I;146.0;3/4;12/16;none;none;none;none;none
168;148.5;0.5;B-1;5;82.0;45;0;1;Violino I;146.0;3/4;12/16;none;none;none;none;none
169;149.0;0.5;F;5;77.0;46;0;1;Violino I;149.0;3/4;12/16;none;none;none;none;none
170;149.5;0.5;E-1;5;75.0;46;0;1;Violino I;149.0;3/4;12/16;none;none;none;none;none
171;150.0;2.0;E-1;5;75.0;46;0;1;Violino I;149.0;3/4;12/16;none;none;none;none;none
172;152.0;0.5;D;5;74.0;47;0;1;Violino I;152.0;3/4;12/16;none;none;none;none;none
173;152.5;0.5;B-1;5;82.0;47;0;1;Violino I;152.0;3/4;12/16;none;none;none;none;none
174;153.0;0.5;A0;5;81.0;47;0;1;Violino I;152.0;3/4;12/16;none;none;none;none;none
175;153.5;0.5;B-1;5;82.0;47;0;1;Violino I;152.0;3/4;12/16;none;none;none;none;none
176;154.0;0.5;A0;5;81.0;47;0;1;Violino I;152.0;3/4;12/16;none;none;none;none;none
177;154.5;0.5;B-1;5;82.0;47;0;1;Violino I;152.0;3/4;12/16;none;none;none;none;none
178;155.0;1.5;C;5;72.0;48;0;1;Violino I;155.0;3/4;12/16;none;none;none;none;none
179;156.5;0.5;D;5;74.0;48;0;1;Violino I;155.0;3/4;12/16;none;none;none;none;none
180;157.0;1.0;E-1;5;75.0;48;0;1;Violino I;155.0;3/4;12/16;none;none;none;none;none
181;158.0;1.0;B-1;4;70.0;49;0;1;Violino I;158.0;3/4;12/16;none;none;none;none;none
182;159.0;1.0;A0;4;69.0;49;0;1;Violino I;158.0;3/4;12/16;none;none;none;none;none
183;160.0;1.0;B-1;4;70.0;49;0;1;Violino I;158.0;3/4;12/16;none;none;none;none;none
184;161.0;1.0;E-1;5;75.0;50;0;1;Violino I;161.0;3/4;12/16;none;none;none;none;none
185;162.0;1.0;D;5;74.0;50;0;1;Violino I;161.0;3/4;12/16;none;none;none;none;none
186;163.0;1.0;C;5;72.0;50;0;1;Violino I;161.0;3/4;12/16;none;none;none;none;none
187;164.0;1.0;B-1;4;70.0;51;0;1;Violino I;164.0;3/4;12/16;none;none;none;none;none
188;165.0;1.0;F;5;77.0;51;0;1;Violino I;164.0;3/4;12/16;none;none;none;none;none
189;166.0;1.0;F1;5;78.0;51;0;1;Violino I;164.0;3/4;12/16;none;none;none;none;none
190;167.0;1.0;G;5;79.0;52;0;1;Violino I;167.0;3/4;12/16;none;none;none;none;none
191;168.0;1.0;A0;5;81.0;52;0;1;Violino I;167.0;3/4;12/16;none;none;none;none;none
192;169.0;1.0;B-1;5;82.0;52;0;1;Violino I;167.0;3/4;12/16;none;none;none;none;none
193;170.0;4.0;G;4;67.0;53;0;1;Violino I;170.0;3/4;12/16;none;none;none;start;none
194;174.0;0.5;E-1;5;75.0;54;0;1;Violino I;173.0;3/4;12/16;none;none;none;none;none
195;174.5;0.5;C;5;72.0;54;0;1;Violino I;173.0;3/4;12/16;none;none;none;none;none
196;175.0;0.5;B-1;4;70.0;54;0;1;Violino I;173.0;3/4;12/16;none;none;none;none;none
197;175.5;0.5;A0;4;69.0;54;0;1;Violino I;173.0;3/4;12/16;none;none;none;none;none
198;176.0;1.0;B-1;4;70.0;55;0;1;Violino I;176.0;3/4;12/16;none;none;none;none;none
199;177.0;1.0;F;5;77.0;55;0;1;Violino I;176.0;3/4;12/16;none;none;none;none;none
200;178.0;1.0;F1;5;78.0;55;0;1;Violino I;176.0;3/4;12/16;none;none;none;none;none
201;179.0;1.0;G;5;79.0;56;0;1;Violino I;179.0;3/4;12/16;none;none;none;none;none
202;180.0;1.0;A0;5;81.0;56;0;1;Violino I;179.0;3/4;12/16;none;none;none;none;none
203;181.0;1.0;B-1;5;82.0;56;0;1;Violino I;179.0;3/4;12/16;none;none;none;none;none
204;182.0;4.0;G;4;67.0;57;0;1;Violino I;182.0;3/4;12/16;none;none;none;start;none
205;186.0;0.5;E-1;5;75.0;58;0;1;Violino I;185.0;3/4;12/16;none;none;none;none;none
206;186.5;0.5;C;5;72.0;58;0;1;Violino I;185.0;3/4;12/16;none;none;none;none;none
207;187.0;0.5;B-1;4;70.0;58;0;1;Violino I;185.0;3/4;12/16;none;none;none;none;none
208;187.5;0.5;A0;4;69.0;58;0;1;Violino I;185.0;3/4;12/16;none;none;none;none;none
209;188.0;0.75;B-1;4;70.0;59;0;1;Violino I;188.0;3/4;12/16;none;none;none;none;none
210;188.75;0.125;A0;4;69.0;59;0;1;Violino I;188.0;3/4;12/16;none;none;none;none;none
211;188.875;0.125;B-1;4;70.0;59;0;1;Violino I;188.0;3/4;12/16;none;none;none;none;none
212;189.0;0.5;C;5;72.0;59;0;1;Violino I;188.0;3/4;12/16;none;none;none;none;none
213;189.5;0.5;A0;4;69.0;59;0;1;Violino I;188.0;3/4;12/16;none;none;none;none;none
214;190.0;0.5;G;4;67.0;59;0;1;Violino I;188.0;3/4;12/16;none;none;none;none;none
215;190.5;0.5;F;4;65.0;59;0;1;Violino I;188.0;3/4;12/16;none;none;none;none;none
216;191.0;0.75;D;5;74.0;60;0;1;Violino I;191.0;3/4;12/16;none;none;none;none;none
217;191.75;0.125;C;5;72.0;60;0;1;Violino I;191.0;3/4;12/16;none;none;none;none;none
218;191.875;0.125;D;5;74.0;60;0;1;Violino I;191.0;3/4;12/16;none;none;none;none;none
219;192.0;0.5;E-1;5;75.0;60;0;1;Violino I;191.0;3/4;12/16;none;none;none;none;none
220;192.5;0.5;C;5;72.0;60;0;1;Violino I;191.0;3/4;12/16;none;none;none;none;none
221;193.0;0.5;B-1;4;70.0;60;0;1;Violino I;191.0;3/4;12/16;none;none;none;none;none
222;193.5;0.5;A0;4;69.0;60;0;1;Violino I;191.0;3/4;12/16;none;none;none;none;none
223;194.0;0.75;F;5;77.0;61;0;1;Violino I;194.0;3/4;12/16;none;none;none;none;none
224;194.75;0.125;E-1;5;75.0;61;0;1;Violino I;194.0;3/4;12/16;none;none;none;none;none
225;194.875;0.125;F;5;77.0;61;0;1;Violino I;194.0;3/4;12/16;none;none;none;none;none
226;195.0;0.5;G;5;79.0;61;0;1;Violino I;194.0;3/4;12/16;none;none;none;none;none
227;195.5;0.5;E-1;5;75.0;61;0;1;Violino I;194.0;3/4;12/16;none;none;none;none;none
228;196.0;0.5;D;5;74.0;61;0;1;Violino I;194.0;3/4;12/16;none;none;none;none;none
229;196.5;0.5;C;5;72.0;61;0;1;Violino I;194.0;3/4;12/16;none;none;none;none;none
230;197.0;1.0;B-1;4;70.0;62;0;1;Violino I;197.0;3/4;12/16;none;none;none;none;none
231;198.0;2.0;rest;rest;;62;0;1;Violino I;197.0;3/4;12/16;none;none;none;none;none
232;200.0;1.0;rest;rest;;63;0;1;Violino I;200.0;3/4;12/16;none;none;none;none;none
233;201.0;1.0;F;5;77.0;63;0;1;Violino I;200.0;3/4;12/16;none;none;none;none;none
234;202.0;1.0;A-1;4;68.0;63;0;1;Violino I;200.0;3/4;12/16;none;none;none;none;none
235;203.0;1.0;A-1;4;68.0;64;0;1;Violino I;203.0;3/4;12/16;none;none;none;none;none
236;204.0;1.0;G;4;67.0;64;0;1;Violino I;203.0;3/4;12/16;none;none;none;none;none
237;205.0;1.0;G;4;67.0;64;0;1;Violino I;203.0;3/4;12/16;none;none;none;none;none
238;206.0;1.0;rest;rest;;65;0;1;Violino I;206.0;3/4;12/16;none;none;none;none;none
239;207.0;1.0;C;5;72.0;65;0;1;Violino I;206.0;3/4;12/16;none;none;none;none;none
240;208.0;1.0;E-1;4;63.0;65;0;1;Violino I;206.0;3/4;12/16;none;none;none;none;none
241;209.0;1.0;E-1;4;63.0;66;0;1;Violino I;209.0;3/4;12/16;none;none;none;none;none
242;210.0;1.0;D;4;62.0;66;0;1;Violino I;209.0;3/4;12/16;none;none;none;none;none
243;211.0;1.0;D;4;62.0;66;0;1;Violino I;209.0;3/4;12/16;none;none;none;none;none
244;212.0;1.0;rest;rest;;67;0;1;Violino I;212.0;3/4;12/16;none;none;none;none;none
245;213.0;1.0;E-1;4;63.0;67;0;1;Violino I;212.0;3/4;12/16;none;none;none;none;none
246;214.0;1.0;B-1;4;70.0;67;0;1;Violino I;212.0;3/4;12/16;none;none;none;none;none
247;215.0;1.0;rest;rest;;68;0;1;Violino I;215.0;3/4;12/16;none;none;none;none;none
248;216.0;1.0;F;4;65.0;68;0;1;Violino I;215.0;3/4;12/16;none;none;none;none;none
249;217.0;1.0;A-1;4;68.0;68;0;1;Violino I;215.0;3/4;12/16;none;none;none;none;none
250;218.0;1.0;rest;rest;;69;0;1;Violino I;218.0;3/4;12/16;none;none;none;none;none
251;219.0;1.0;E-1;4;63.0;69;0;1;Violino I;218.0;3/4;12/16;none;none;none;none;none
252;220.0;1.0;G;4;67.0;69;0;1;Violino I;218.0;3/4;12/16;none;none;none;none;none
253;221.0;1.0;F;4;65.0;70;0;1;Violino I;221.0;3/4;12/16;none;none;none;none;none
254;222.0;1.0;rest;rest;;70;0;1;Violino I;221.0;3/4;12/16;none;none;none;none;none
255;223.0;0.75;F;5;77.0;70;0;1;Violino I;221.0;3/4;12/16;none;none;none;none;none
256;223.75;0.125;E-1;5;75.0;70;0;1;Violino I;221.0;3/4;12/16;none;none;none;none;none
257;223.875;0.125;F;5;77.0;70;0;1;Violino I;221.0;3/4;12/16;none;none;none;none;none
258;224.0;1.0;G;5;79.0;71;0;1;Violino I;224.0;3/4;12/16;none;none;none;none;none
259;225.0;1.0;rest;rest;;71;0;1;Violino I;224.0;3/4;12/16;none;none;none;none;none
260;226.0;0.75;A0;5;81.0;71;0;1;Violino I;224.0;3/4;12/16;none;none;none;none;none
261;226.75;0.125;G;5;79.0;71;0;1;Violino I;224.0;3/4;12/16;none;none;none;none;none
262;226.875;0.125;A0;5;81.0;71;0;1;Violino I;224.0;3/4;12/16;none;none;none;none;none
263;227.0;1.0;B-1;5;82.0;72;0;1;Violino I;227.0;3/4;12/16;none;none;none;none;none
264;228.0;1.0;rest;rest;;72;0;1;Violino I;227.0;3/4;12/16;none;none;none;none;none
265;229.0;0.75;F;5;77.0;72;0;1;Violino I;227.0;3/4;12/16;none;none;none;none;none
266;229.75;0.125;E-1;5;75.0;72;0;1;Violino I;227.0;3/4;12/16;none;none;none;none;none
267;229.875;0.125;F;5;77.0;72;0;1;Violino I;227.0;3/4;12/16;none;none;none;none;none
